1575554646.740999,0,14:04:06.740999,14:04:06
1575554646.7911153,0,14:04:06.791115,14:04:06
1575554646.8412404,0,14:04:06.841240,14:04:06
1575554646.8913612,0,14:04:06.891361,14:04:06
1575554646.9414778,0,14:04:06.941478,14:04:06
1575554646.9915981,0,14:04:06.991598,14:04:06
1575554647.0417163,0,14:04:07.041716,14:04:07
1575554647.091835,0,14:04:07.091835,14:04:07
1575554647.141953,0,14:04:07.141953,14:04:07
1575554647.1920698,0,14:04:07.192070,14:04:07
1575554647.2422009,0,14:04:07.242201,14:04:07
1575554647.2923214,0,14:04:07.292321,14:04:07
1575554647.3424747,0,14:04:07.342475,14:04:07
1575554647.39261,16,14:04:07.392610,14:04:07
1575554647.4427269,16,14:04:07.442727,14:04:07
1575554647.49286,16,14:04:07.492860,14:04:07
1575554647.5429802,0,14:04:07.542980,14:04:07
1575554647.5931273,0,14:04:07.593127,14:04:07
1575554647.6432517,16,14:04:07.643252,14:04:07
1575554647.693369,0,14:04:07.693369,14:04:07
1575554647.7434886,0,14:04:07.743489,14:04:07
1575554647.793609,0,14:04:07.793609,14:04:07
1575554647.8437269,16,14:04:07.843727,14:04:07
1575554647.8938437,16,14:04:07.893844,14:04:07
1575554647.943961,0,14:04:07.943961,14:04:07
1575554647.994078,0,14:04:07.994078,14:04:07
1575554648.044197,16,14:04:08.044197,14:04:08
1575554648.094315,0,14:04:08.094315,14:04:08
1575554648.1444318,0,14:04:08.144432,14:04:08
1575554648.1945524,16,14:04:08.194552,14:04:08
1575554648.2446976,0,14:04:08.244698,14:04:08
1575554648.2948172,0,14:04:08.294817,14:04:08
1575554648.3449392,0,14:04:08.344939,14:04:08
1575554648.3950598,0,14:04:08.395060,14:04:08
1575554648.4451792,0,14:04:08.445179,14:04:08
1575554648.4952939,0,14:04:08.495294,14:04:08
1575554648.5454144,16,14:04:08.545414,14:04:08
1575554648.5955315,0,14:04:08.595531,14:04:08
1575554648.6456482,0,14:04:08.645648,14:04:08
1575554648.6957686,16,14:04:08.695769,14:04:08
1575554648.7458873,0,14:04:08.745887,14:04:08
1575554648.796006,0,14:04:08.796006,14:04:08
1575554648.8461251,0,14:04:08.846125,14:04:08
1575554648.8962402,0,14:04:08.896240,14:04:08
1575554648.9463634,0,14:04:08.946363,14:04:08
1575554648.996483,0,14:04:08.996483,14:04:08
1575554649.0466495,0,14:04:09.046649,14:04:09
1575554649.096767,0,14:04:09.096767,14:04:09
1575554649.1469223,16,14:04:09.146923,14:04:09
1575554649.1970415,16,14:04:09.197042,14:04:09
1575554649.2472026,0,14:04:09.247203,14:04:09
1575554649.297322,16,14:04:09.297322,14:04:09
1575554649.3474832,16,14:04:09.347483,14:04:09
1575554649.3976028,16,14:04:09.397603,14:04:09
1575554649.447762,16,14:04:09.447762,14:04:09
1575554649.4978802,0,14:04:09.497880,14:04:09
1575554649.5480509,144,14:04:09.548051,14:04:09
1575554649.5981693,32,14:04:09.598169,14:04:09
1575554649.6483324,32,14:04:09.648332,14:04:09
