1575554593.720756,0,14:03:13.720756,14:03:13
1575554593.770898,0,14:03:13.770898,14:03:13
1575554593.821046,0,14:03:13.821046,14:03:13
1575554593.8711786,0,14:03:13.871178,14:03:13
1575554593.9212966,0,14:03:13.921297,14:03:13
1575554593.9714918,0,14:03:13.971492,14:03:13
1575554594.0216095,0,14:03:14.021610,14:03:14
1575554594.0717282,0,14:03:14.071728,14:03:14
1575554594.1218438,0,14:03:14.121844,14:03:14
1575554594.1719642,16,14:03:14.171964,14:03:14
1575554594.2220845,16,14:03:14.222085,14:03:14
1575554594.2722044,16,14:03:14.272205,14:03:14
1575554594.3223224,16,14:03:14.322323,14:03:14
1575554594.3724434,0,14:03:14.372443,14:03:14
1575554594.4225802,16,14:03:14.422580,14:03:14
1575554594.4727008,0,14:03:14.472701,14:03:14
1575554594.522819,0,14:03:14.522819,14:03:14
1575554594.5729373,16,14:03:14.572937,14:03:14
1575554594.6231225,0,14:03:14.623122,14:03:14
1575554594.6732357,0,14:03:14.673236,14:03:14
1575554594.7233553,16,14:03:14.723355,14:03:14
1575554594.773475,0,14:03:14.773475,14:03:14
1575554594.8235936,0,14:03:14.823594,14:03:14
1575554594.873715,0,14:03:14.873715,14:03:14
1575554594.923833,0,14:03:14.923833,14:03:14
1575554594.9739506,0,14:03:14.973951,14:03:14
1575554595.0240676,16,14:03:15.024068,14:03:15
1575554595.0741842,0,14:03:15.074184,14:03:15
1575554595.124305,16,14:03:15.124305,14:03:15
1575554595.1744227,16,14:03:15.174423,14:03:15
1575554595.2245414,0,14:03:15.224541,14:03:15
1575554595.2746642,16,14:03:15.274664,14:03:15
1575554595.3247836,0,14:03:15.324784,14:03:15
1575554595.3749065,0,14:03:15.374907,14:03:15
1575554595.4250267,0,14:03:15.425027,14:03:15
1575554595.4751432,16,14:03:15.475143,14:03:15
1575554595.5252616,0,14:03:15.525262,14:03:15
1575554595.5753765,0,14:03:15.575377,14:03:15
1575554595.6254938,0,14:03:15.625494,14:03:15
1575554595.6756115,0,14:03:15.675611,14:03:15
1575554595.7257268,0,14:03:15.725727,14:03:15
1575554595.7758484,16,14:03:15.775848,14:03:15
1575554595.8259654,16,14:03:15.825965,14:03:15
1575554595.8760855,16,14:03:15.876086,14:03:15
1575554595.9262054,0,14:03:15.926205,14:03:15
1575554595.9763262,0,14:03:15.976326,14:03:15
1575554596.026446,0,14:03:16.026446,14:03:16
1575554596.076564,0,14:03:16.076564,14:03:16
1575554596.1266837,0,14:03:16.126684,14:03:16
1575554596.1768026,0,14:03:16.176803,14:03:16
1575554596.2269232,0,14:03:16.226923,14:03:16
1575554596.277039,0,14:03:16.277039,14:03:16
1575554596.327158,48,14:03:16.327158,14:03:16
1575554596.3772745,16,14:03:16.377275,14:03:16
1575554596.4273946,32,14:03:16.427395,14:03:16
1575554596.4775136,0,14:03:16.477514,14:03:16
1575554596.52763,16,14:03:16.527630,14:03:16
1575554596.5777442,16,14:03:16.577744,14:03:16
1575554596.6278605,0,14:03:16.627861,14:03:16
1575554596.677978,16,14:03:16.677978,14:03:16
1575554596.7280915,0,14:03:16.728091,14:03:16
1575554596.7782068,0,14:03:16.778207,14:03:16
1575554596.8283253,80,14:03:16.828325,14:03:16
1575554596.878445,80,14:03:16.878445,14:03:16
1575554596.928564,0,14:03:16.928564,14:03:16
1575554596.9786856,16,14:03:16.978686,14:03:16
1575554597.0288033,16,14:03:17.028803,14:03:17
1575554597.0789227,0,14:03:17.078923,14:03:17
1575554597.129042,0,14:03:17.129042,14:03:17
