1575554618.7923267,0,14:03:38.792327,14:03:38
1575554618.8424413,16,14:03:38.842441,14:03:38
1575554618.8925545,0,14:03:38.892555,14:03:38
1575554618.942669,0,14:03:38.942669,14:03:38
1575554618.9927852,0,14:03:38.992785,14:03:38
1575554619.0429008,16,14:03:39.042901,14:03:39
1575554619.093015,16,14:03:39.093015,14:03:39
1575554619.1431322,0,14:03:39.143132,14:03:39
1575554619.1932487,0,14:03:39.193249,14:03:39
1575554619.243365,0,14:03:39.243365,14:03:39
1575554619.2934785,0,14:03:39.293478,14:03:39
1575554619.3435953,0,14:03:39.343595,14:03:39
1575554619.3937109,16,14:03:39.393711,14:03:39
1575554619.443843,0,14:03:39.443843,14:03:39
1575554619.493956,0,14:03:39.493956,14:03:39
1575554619.5440714,0,14:03:39.544071,14:03:39
1575554619.594184,0,14:03:39.594184,14:03:39
1575554619.6442988,0,14:03:39.644299,14:03:39
1575554619.6944125,0,14:03:39.694412,14:03:39
1575554619.7445276,0,14:03:39.744528,14:03:39
1575554619.7946408,0,14:03:39.794641,14:03:39
1575554619.8447528,0,14:03:39.844753,14:03:39
1575554619.8949568,16,14:03:39.894957,14:03:39
1575554619.9450712,0,14:03:39.945071,14:03:39
1575554619.9951847,0,14:03:39.995185,14:03:39
1575554620.0452983,0,14:03:40.045298,14:03:40
1575554620.095412,0,14:03:40.095412,14:03:40
1575554620.1455257,16,14:03:40.145526,14:03:40
1575554620.1956437,0,14:03:40.195644,14:03:40
1575554620.2457588,0,14:03:40.245759,14:03:40
1575554620.2958686,0,14:03:40.295869,14:03:40
1575554620.3459814,0,14:03:40.345981,14:03:40
1575554620.3960958,0,14:03:40.396096,14:03:40
1575554620.4462552,0,14:03:40.446255,14:03:40
1575554620.4963696,0,14:03:40.496370,14:03:40
1575554620.5465276,0,14:03:40.546528,14:03:40
1575554620.5966408,0,14:03:40.596641,14:03:40
1575554620.6467984,16,14:03:40.646798,14:03:40
1575554620.6969132,0,14:03:40.696913,14:03:40
1575554620.7470706,16,14:03:40.747071,14:03:40
1575554621.1727908,16,14:03:41.172791,14:03:41
1575554621.2228725,16,14:03:41.222872,14:03:41
1575554621.272988,0,14:03:41.272988,14:03:41
1575554621.3231027,0,14:03:41.323103,14:03:41
1575554621.3732154,0,14:03:41.373215,14:03:41
1575554621.4233315,0,14:03:41.423331,14:03:41
1575554621.473444,16,14:03:41.473444,14:03:41
1575554621.5235815,0,14:03:41.523582,14:03:41
1575554621.5737484,0,14:03:41.573748,14:03:41
1575554621.6238651,0,14:03:41.623865,14:03:41
1575554621.6739805,16,14:03:41.673980,14:03:41
1575554621.7240953,32,14:03:41.724095,14:03:41
1575554621.7742095,64,14:03:41.774209,14:03:41
1575554621.8243208,48,14:03:41.824321,14:03:41
1575554621.8754337,32,14:03:41.875434,14:03:41
1575554621.9255564,16,14:03:41.925556,14:03:41
1575554621.9756825,16,14:03:41.975682,14:03:41
1575554622.0258064,0,14:03:42.025806,14:03:42
1575554622.0759175,16,14:03:42.075917,14:03:42
1575554622.126034,0,14:03:42.126034,14:03:42
1575554622.176148,16,14:03:42.176148,14:03:42
1575554622.2262664,0,14:03:42.226266,14:03:42
1575554622.276383,0,14:03:42.276383,14:03:42
1575554622.3265002,0,14:03:42.326500,14:03:42
1575554622.3766158,0,14:03:42.376616,14:03:42
1575554622.4267302,16,14:03:42.426730,14:03:42
1575554622.4768438,16,14:03:42.476844,14:03:42
1575554622.5269635,16,14:03:42.526963,14:03:42
1575554622.5770795,16,14:03:42.577080,14:03:42
1575554622.6271966,16,14:03:42.627197,14:03:42
1575554622.677311,16,14:03:42.677311,14:03:42
1575554622.727425,32,14:03:42.727425,14:03:42
1575554622.777541,0,14:03:42.777541,14:03:42
1575554622.827659,16,14:03:42.827659,14:03:42
1575554622.8777769,32,14:03:42.877777,14:03:42
1575554622.9278948,16,14:03:42.927895,14:03:42
1575554622.9780116,16,14:03:42.978012,14:03:42
1575554623.0281405,32,14:03:43.028141,14:03:43
1575554623.078258,48,14:03:43.078258,14:03:43
1575554623.128393,80,14:03:43.128393,14:03:43
1575554623.1785154,80,14:03:43.178515,14:03:43
1575554623.2286413,32,14:03:43.228641,14:03:43
1575554623.278768,32,14:03:43.278768,14:03:43
1575554623.3288913,32,14:03:43.328891,14:03:43
1575554623.3790176,16,14:03:43.379018,14:03:43
1575554623.4291422,64,14:03:43.429142,14:03:43
1575554623.4792676,48,14:03:43.479268,14:03:43
1575554623.5294,16,14:03:43.529400,14:03:43
1575554623.5818524,16,14:03:43.581852,14:03:43
1575554623.6319685,0,14:03:43.631968,14:03:43
1575554623.6820905,16,14:03:43.682091,14:03:43
1575554623.732206,64,14:03:43.732206,14:03:43
1575554623.7823207,32,14:03:43.782321,14:03:43
1575554623.8324356,48,14:03:43.832436,14:03:43
1575554623.8825595,16,14:03:43.882560,14:03:43
1575554623.9326837,32,14:03:43.932684,14:03:43
1575554623.9828107,32,14:03:43.982811,14:03:43
1575554624.0329378,16,14:03:44.032938,14:03:44
1575554624.0830555,112,14:03:44.083055,14:03:44
1575554624.133183,64,14:03:44.133183,14:03:44
1575554624.1833081,16,14:03:44.183308,14:03:44
1575554624.2334378,16,14:03:44.233438,14:03:44
1575554624.283555,0,14:03:44.283555,14:03:44
1575554624.3336694,32,14:03:44.333669,14:03:44
1575554624.3837852,32,14:03:44.383785,14:03:44
1575554624.433918,16,14:03:44.433918,14:03:44
1575554624.484056,16,14:03:44.484056,14:03:44
1575554624.5341713,16,14:03:44.534171,14:03:44
1575554624.5842865,32,14:03:44.584286,14:03:44
1575554624.6344025,32,14:03:44.634403,14:03:44
1575554624.6845176,32,14:03:44.684518,14:03:44
1575554624.7346456,96,14:03:44.734646,14:03:44
1575554624.7847724,64,14:03:44.784772,14:03:44
1575554624.8349965,16,14:03:44.834996,14:03:44
1575554624.885123,16,14:03:44.885123,14:03:44
1575554624.935251,16,14:03:44.935251,14:03:44
1575554624.9853609,16,14:03:44.985361,14:03:44
1575554625.0354795,16,14:03:45.035480,14:03:45
1575554625.085593,16,14:03:45.085593,14:03:45
1575554625.1357088,32,14:03:45.135709,14:03:45
1575554625.185827,0,14:03:45.185827,14:03:45
