1575051779.443602,0
1575051779.756254,16
1575051783.5479438,32
1575051783.724072,32
1575051792.3253822,16
1575051919.195365,24
1575051931.304249,32
1575051931.4568524,24
1575051931.606289,24
1575051940.5149333,24
1575051940.6648507,24
1575051959.384449,16
1575051975.9113488,32
1575051976.0527556,72
1575051976.19577,80
1575051976.3341777,80
1575051976.4759398,80
1575051976.6218317,56
1575051978.6481235,32
1575051979.0244846,32
1575051979.17858,32
1575051979.330325,48
1575051979.5176847,32
1575051979.6668918,40
1575051979.8215706,48
1575051985.6485372,24
1575051985.8021784,24
1575051989.3314865,24
1575051989.4866264,32
1575051989.6363132,24
1575051989.8225756,32
1575051989.9737275,24
1575051990.1253204,24
1575051993.3776317,32
1575051993.55405,24
1575051993.7511375,32
1575051996.7856488,32
1575051996.9395163,48
1575051997.0900154,48
1575051997.2764747,48
1575051997.524149,32
1575052003.4656699,24
1575052003.614743,24
1575052003.7641947,24
1575052005.2424214,24
1575052005.427312,24
1575052005.5768125,32
1575052005.7262444,24
1575052011.841308,32
1575052011.9807298,32
1575052016.5768464,24
1575052016.7283108,24
1575052016.8783493,24
1575052018.7992902,24
1575052018.9480035,24
1575052019.13026,24
1575052019.0967324,24
1575052020.1742418,16
1575052020.9505959,24
1575052021.0941358,24
1575052021.2206626,24
1575052027.6224923,24
1575052038.6138687,32
1575052038.7661538,32
1575052038.9151561,32
1575052039.062758,24
1575052039.2179067,24
1575052039.4037313,32
1575052043.8404837,16
1575052044.6998396,24
1575052044.851563,24
1575052045.0015252,24
1575052045.2099435,32
1575052045.3616965,32
1575052047.6063695,16
1575052049.9825008,32
1575052050.132514,32
1575052050.285607,32
1575052050.4721487,32
1575052050.6211581,32
1575052056.060599,32
1575052056.1973217,32
1575052057.8772023,24
1575052058.0499375,32
1575052060.497089,24
1575052060.645544,64
1575052060.7935884,64
1575052060.9420443,48
1575052061.0906985,32
1575052065.3723326,16
1575052065.6313658,32
1575052065.7228472,48
1575052065.7705548,32
1575052065.9072926,24
1575052066.0464036,32
1575052066.184161,32
1575052066.3238966,32
1575052067.48005,24
1575052067.666737,24
1575052071.1255744,24
1575052071.928317,24
1575052073.2741814,16
1575052074.6182613,24
1575052074.7671072,24
1575052076.1068363,24
1575052076.2902992,24
1575052076.439495,24
1575052077.236201,40
1575052077.3836317,56
1575052077.4106221,56
1575052077.5377612,48
1575052077.7204244,48
1575052077.7491553,48
1575052077.875875,48
1575052086.0967195,16
1575052087.7993674,24
1575052087.9805121,112
1575052088.1316073,32
1575052088.1602826,32
1575052088.2874863,24
1575052088.4734788,32
1575052090.0140848,32
1575052089.9867277,32
1575052090.3107119,24
1575052090.4603145,24
1575052098.2707667,128
1575052098.4235294,128
1575052098.571411,112
1575052098.7228417,88
1575052098.8724294,56
1575052099.0580134,32
1575052106.2906535,16
1575052106.495287,40
1575052106.6471505,40
1575052106.783266,48
1575052106.9220452,24
1575052107.0803833,24
1575052108.4851878,24
1575052108.6342676,24
1575052108.7822387,24
1575052112.8209412,32
1575052112.9687629,40
1575052113.10649,24
1575052113.2453184,24
1575052113.3818946,32
1575052113.5193117,24
1575052116.879629,24
1575052121.6413484,16
1575052133.8114624,24
1575052133.9592168,24
1575052141.0886424,32
1575052141.0722022,32
1575052141.3876288,32
1575052142.488938,56
1575052142.6961682,48
1575052142.8675275,48
1575052143.0147998,32
1575052143.1635227,40
